order_id,supplier_id,supplier_name,supplier_risk,product_id,product_name,category,order_date,planned_delivery,actual_delivery,planned_lead_days,actual_lead_days,on_time_delivery,quantity_ordered,defect_quantity,defect_rate,unit_price_eur,total_value_eur,invoice_match
PO-10141,SUP-003,Müller Rohre & Armaturen,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-05-03,2024-05-08,2024-05-08,5,5,True,337,12,0.0356,60.71,20459.27,True
PO-10142,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-09-07,2023-09-15,2023-09-21,8,14,False,56,5,0.0893,27.03,1513.68,True
PO-10143,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2024-08-16,2024-09-01,2024-09-01,16,16,True,472,49,0.1038,40.05,18903.6,True
PO-10144,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-06-01,2023-06-06,2023-06-06,5,5,True,350,9,0.0257,8.85,3097.5,True
PO-10145,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2023-12-30,2024-01-15,2024-01-17,16,18,False,53,3,0.0566,67.73,3589.69,True
PO-10146,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2024-03-01,2024-03-10,2024-03-10,9,9,True,276,0,0.0,74.28,20501.28,True
PO-10147,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-02-20,2024-02-28,2024-03-06,8,15,False,78,3,0.0385,65.79,5131.62,True
PO-10148,SUP-001,Schmidt Metallteile GmbH,low,SEAL-002,Press Fitting Seal,Seals,2024-03-15,2024-03-21,2024-03-21,6,6,True,463,7,0.0151,36.97,17117.11,True
PO-10149,SUP-006,Bauer Präzisionsteile,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-01-03,2023-01-06,2023-01-06,3,3,True,207,5,0.0242,72.86,15082.02,True
PO-10150,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-001,Copper Pipe 15mm,Pipes,2024-08-07,2024-08-17,2024-08-17,10,10,True,393,37,0.0941,12.77,5018.61,True
PO-10151,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-01-15,2024-01-22,2024-01-22,7,7,True,368,17,0.0462,80.44,29601.92,True
PO-10152,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-07-17,2024-07-23,2024-07-23,6,6,True,398,9,0.0226,56.1,22327.8,True
PO-10153,SUP-002,Fischer Kunststoff AG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-08-14,2023-08-21,2023-08-21,7,7,True,290,23,0.0793,81.47,23626.3,True
PO-10154,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-12-27,2024-12-30,2024-12-30,3,3,True,69,0,0.0,84.58,5836.02,True
PO-10155,SUP-002,Fischer Kunststoff AG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-03-03,2023-03-10,2023-03-14,7,11,False,318,17,0.0535,20.96,6665.28,True
PO-10156,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2024-09-01,2024-09-06,2024-09-06,5,5,True,372,7,0.0188,25.02,9307.44,False
PO-10157,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2023-06-19,2023-06-26,2023-06-26,7,7,True,74,0,0.0,47.95,3548.3,True
PO-10158,SUP-007,Hoffmann Global Supply,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-11-24,2023-12-10,2023-12-10,16,16,True,139,26,0.1871,46.44,6455.16,True
PO-10159,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2024-08-15,2024-08-27,2024-08-27,12,12,True,273,49,0.1795,45.08,12306.84,True
PO-10160,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-02-09,2023-02-19,2023-02-19,10,10,True,338,26,0.0769,74.99,25346.62,True
PO-10161,SUP-001,Schmidt Metallteile GmbH,low,VALV-001,"Ball Valve 1/2""",Valves,2024-07-24,2024-07-28,2024-07-28,4,4,True,94,2,0.0213,60.04,5643.76,True
PO-10162,SUP-006,Bauer Präzisionsteile,low,VALV-002,Pressure Relief Valve,Valves,2023-01-07,2023-01-10,2023-01-10,3,3,True,363,12,0.0331,40.9,14846.7,False
PO-10163,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-03-12,2024-03-21,2024-03-21,9,9,True,131,10,0.0763,69.98,9167.38,True
PO-10164,SUP-007,Hoffmann Global Supply,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-08-12,2023-08-26,2023-08-26,14,14,True,162,3,0.0185,48.69,7887.78,True
PO-10165,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2023-12-31,2024-01-10,2024-01-14,10,14,False,463,20,0.0432,4.02,1861.26,True
PO-10166,SUP-004,Weber International Ltd.,high,VALV-002,Pressure Relief Valve,Valves,2023-12-01,2023-12-13,2023-12-13,12,12,True,327,44,0.1346,79.82,26101.14,True
PO-10167,SUP-003,Müller Rohre & Armaturen,low,SEAL-002,Press Fitting Seal,Seals,2023-01-17,2023-01-23,2023-01-23,6,6,True,423,10,0.0236,31.04,13129.92,False
PO-10168,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-12-04,2024-12-13,2024-12-13,9,9,True,213,12,0.0563,55.92,11910.96,True
PO-10169,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-02-02,2023-02-09,2023-02-09,7,7,True,465,31,0.0667,66.06,30717.9,True
PO-10170,SUP-006,Bauer Präzisionsteile,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-10-12,2023-10-15,2023-10-15,3,3,True,88,2,0.0227,45.98,4046.24,True
PO-10171,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-11-17,2024-11-26,2024-11-26,9,9,True,76,7,0.0921,74.11,5632.36,False
PO-10172,SUP-005,Krause Logistik KG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-10-30,2023-11-05,2023-11-05,6,6,True,311,13,0.0418,65.21,20280.31,True
PO-10173,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2024-06-10,2024-06-18,2024-06-18,8,8,True,369,26,0.0705,74.12,27350.28,True
PO-10174,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2024-06-22,2024-07-04,2024-07-10,12,18,False,358,32,0.0894,15.18,5434.44,True
PO-10175,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2023-12-15,2023-12-29,2023-12-29,14,14,True,427,68,0.1593,53.37,22788.99,True
PO-10176,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-09-30,2023-10-04,2023-10-04,4,4,True,277,2,0.0072,48.57,13453.89,True
PO-10177,SUP-006,Bauer Präzisionsteile,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-05-15,2024-05-18,2024-05-18,3,3,True,121,2,0.0165,28.1,3400.1,False
PO-10178,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-11-16,2023-11-24,2023-11-24,8,8,True,144,9,0.0625,62.06,8936.64,True
PO-10179,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2024-02-29,2024-03-13,2024-03-13,13,13,True,137,2,0.0146,14.54,1991.98,True
PO-10180,SUP-007,Hoffmann Global Supply,high,SEAL-002,Press Fitting Seal,Seals,2023-11-06,2023-11-21,2023-11-23,15,17,False,251,47,0.1873,66.5,16691.5,True
PO-10181,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2024-08-11,2024-08-16,2024-08-16,5,5,True,243,1,0.0041,83.14,20203.02,True
PO-10182,SUP-007,Hoffmann Global Supply,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-04-16,2023-05-02,2023-05-02,16,16,True,409,57,0.1394,55.01,22499.09,False
PO-10183,SUP-006,Bauer Präzisionsteile,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-12-25,2023-12-30,2023-12-30,5,5,True,419,15,0.0358,79.65,33373.35,True
PO-10184,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-04-21,2023-05-04,2023-05-04,13,13,True,133,15,0.1128,48.12,6399.96,True
PO-10185,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2023-05-07,2023-05-21,2023-05-28,14,21,False,61,1,0.0164,22.89,1396.29,True
PO-10186,SUP-002,Fischer Kunststoff AG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-07-20,2024-07-28,2024-07-28,8,8,True,441,19,0.0431,74.43,32823.63,False
PO-10187,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2024-12-23,2025-01-04,2025-01-06,12,14,False,108,4,0.037,56.15,6064.2,True
PO-10188,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-07-26,2023-08-01,2023-08-01,6,6,True,354,25,0.0706,74.13,26242.02,True
PO-10189,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2024-05-30,2024-06-11,2024-06-11,12,12,True,201,20,0.0995,47.32,9511.32,True
PO-10190,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2024-05-26,2024-06-03,2024-06-03,8,8,True,469,12,0.0256,37.29,17489.01,True
PO-10191,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2023-09-25,2023-09-30,2023-09-30,5,5,True,89,0,0.0,71.47,6360.83,True
PO-10192,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2024-04-22,2024-05-05,2024-05-05,13,13,True,63,2,0.0317,82.64,5206.32,True
PO-10193,SUP-005,Krause Logistik KG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-11-14,2023-11-21,2023-11-21,7,7,True,160,9,0.0563,51.42,8227.2,True
PO-10194,SUP-007,Hoffmann Global Supply,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-05-25,2023-06-10,2023-06-15,16,21,False,115,0,0.0,73.28,8427.2,True
PO-10195,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2024-11-06,2024-11-17,2024-11-21,11,15,False,59,2,0.0339,8.56,505.04,True
PO-10196,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2023-12-27,2024-01-03,2024-01-03,7,7,True,313,22,0.0703,53.41,16717.33,True
PO-10197,SUP-004,Weber International Ltd.,high,VALV-002,Pressure Relief Valve,Valves,2023-05-01,2023-05-14,2023-05-14,13,13,True,253,42,0.166,41.66,10539.98,True
PO-10198,SUP-004,Weber International Ltd.,high,SEAL-001,EPDM O-Ring Pack,Seals,2024-12-19,2024-12-31,2025-01-06,12,18,False,453,5,0.011,24.75,11211.75,True
PO-10199,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-01-01,2023-01-14,2023-01-20,13,19,False,294,6,0.0204,9.81,2884.14,True
PO-10200,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-10-03,2023-10-14,2023-10-14,11,11,True,300,57,0.19,2.91,873.0,True
PO-10201,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-08-11,2023-08-17,2023-08-17,6,6,True,456,2,0.0044,57.52,26229.12,False
PO-10202,SUP-005,Krause Logistik KG,medium,VALV-002,Pressure Relief Valve,Valves,2023-12-02,2023-12-09,2023-12-09,7,7,True,424,7,0.0165,15.9,6741.6,True
PO-10203,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2023-12-24,2023-12-30,2023-12-30,6,6,True,224,18,0.0804,59.64,13359.36,True
PO-10204,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-04-24,2023-05-02,2023-05-02,8,8,True,185,14,0.0757,73.83,13658.55,True
PO-10205,SUP-001,Schmidt Metallteile GmbH,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-01-01,2023-01-07,2023-01-07,6,6,True,191,4,0.0209,34.99,6683.09,True
PO-10206,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2024-12-04,2024-12-16,2024-12-18,12,14,False,218,32,0.1468,84.45,18410.1,True
PO-10207,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-11-20,2023-12-05,2023-12-05,15,15,True,181,29,0.1602,57.58,10421.98,True
PO-10208,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-12-31,2024-01-06,2024-01-06,6,6,True,359,4,0.0111,56.05,20121.95,True
PO-10209,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-05-23,2023-05-30,2023-05-30,7,7,True,142,3,0.0211,39.52,5611.84,True
PO-10210,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-09-24,2023-10-07,2023-10-14,13,20,False,379,37,0.0976,65.15,24691.85,True
PO-10211,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2024-03-25,2024-04-03,2024-04-03,9,9,True,270,10,0.037,30.65,8275.5,True
PO-10212,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-10-27,2023-11-04,2023-11-04,8,8,True,392,28,0.0714,69.57,27271.44,True
PO-10213,SUP-005,Krause Logistik KG,medium,FIXT-001,Push-Fit Connector,Fittings,2024-02-11,2024-02-19,2024-02-25,8,14,False,173,11,0.0636,81.26,14057.98,True
PO-10214,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2023-05-21,2023-06-02,2023-06-09,12,19,False,430,44,0.1023,53.43,22974.9,True
PO-10215,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-06-05,2023-06-13,2023-06-13,8,8,True,155,11,0.071,52.85,8191.75,True
PO-10216,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-12-11,2023-12-23,2023-12-28,12,17,False,123,4,0.0325,68.48,8423.04,True
PO-10217,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-03-20,2024-03-25,2024-03-25,5,5,True,133,4,0.0301,42.39,5637.87,True
PO-10218,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2023-12-28,2024-01-07,2024-01-07,10,10,True,424,21,0.0495,55.13,23375.12,True
PO-10219,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-01-10,2023-01-18,2023-01-18,8,8,True,219,7,0.032,76.75,16808.25,True
PO-10220,SUP-005,Krause Logistik KG,medium,VALV-002,Pressure Relief Valve,Valves,2023-02-19,2023-02-27,2023-02-27,8,8,True,216,2,0.0093,57.57,12435.12,True
PO-10221,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-08-30,2023-09-03,2023-09-03,4,4,True,157,1,0.0064,73.68,11567.76,True
PO-10222,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2024-10-16,2024-10-26,2024-10-26,10,10,True,209,5,0.0239,55.13,11522.17,True
PO-10223,SUP-001,Schmidt Metallteile GmbH,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-11-16,2023-11-22,2023-11-22,6,6,True,195,3,0.0154,35.86,6992.7,True
PO-10224,SUP-001,Schmidt Metallteile GmbH,low,VALV-001,"Ball Valve 1/2""",Valves,2023-10-07,2023-10-12,2023-10-12,5,5,True,267,9,0.0337,30.32,8095.44,True
PO-10225,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2023-12-19,2024-01-01,2024-01-01,13,13,True,402,28,0.0697,21.2,8522.4,True
PO-10226,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2024-10-03,2024-10-07,2024-10-13,4,10,False,313,8,0.0256,75.11,23509.43,True
PO-10227,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-09-16,2023-09-23,2023-09-23,7,7,True,264,9,0.0341,33.72,8902.08,True
PO-10228,SUP-007,Hoffmann Global Supply,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-04-26,2023-05-11,2023-05-11,15,15,True,85,10,0.1176,81.84,6956.4,True
PO-10229,SUP-007,Hoffmann Global Supply,high,SEAL-002,Press Fitting Seal,Seals,2024-09-09,2024-09-24,2024-09-24,15,15,True,104,7,0.0673,64.88,6747.52,True
PO-10230,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2024-10-17,2024-10-29,2024-11-03,12,17,False,164,32,0.1951,15.07,2471.48,True
PO-10231,SUP-004,Weber International Ltd.,high,PIPE-001,Copper Pipe 15mm,Pipes,2024-09-24,2024-10-06,2024-10-06,12,12,True,455,68,0.1495,9.85,4481.75,True
PO-10232,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2024-07-03,2024-07-12,2024-07-17,9,14,False,200,7,0.035,24.21,4842.0,True
PO-10233,SUP-003,Müller Rohre & Armaturen,low,PIPE-001,Copper Pipe 15mm,Pipes,2024-03-24,2024-03-31,2024-03-31,7,7,True,239,5,0.0209,39.39,9414.21,True
PO-10234,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-05-23,2023-05-29,2023-05-29,6,6,True,293,10,0.0341,19.7,5772.1,True
PO-10235,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-06-07,2023-06-15,2023-06-15,8,8,True,183,3,0.0164,14.16,2591.28,True
PO-10236,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2024-11-05,2024-11-20,2024-11-24,15,19,False,255,32,0.1255,82.99,21162.45,True
PO-10237,SUP-001,Schmidt Metallteile GmbH,low,FIXT-001,Push-Fit Connector,Fittings,2023-10-16,2023-10-22,2023-10-22,6,6,True,159,5,0.0314,76.61,12180.99,True
PO-10238,SUP-003,Müller Rohre & Armaturen,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-01-25,2023-01-30,2023-01-30,5,5,True,441,8,0.0181,41.95,18499.95,True
PO-10239,SUP-005,Krause Logistik KG,medium,VALV-002,Pressure Relief Valve,Valves,2023-01-12,2023-01-18,2023-01-18,6,6,True,69,0,0.0,38.76,2674.44,True
PO-10240,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-09-11,2023-09-18,2023-09-18,7,7,True,336,26,0.0774,7.56,2540.16,True
PO-10241,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-11-20,2024-11-27,2024-11-27,7,7,True,132,0,0.0,16.58,2188.56,True
PO-10242,SUP-006,Bauer Präzisionsteile,low,VALV-001,"Ball Valve 1/2""",Valves,2023-09-20,2023-09-23,2023-09-23,3,3,True,152,1,0.0066,21.38,3249.76,True
PO-10243,SUP-005,Krause Logistik KG,medium,VALV-002,Pressure Relief Valve,Valves,2024-02-24,2024-03-02,2024-03-02,7,7,True,112,4,0.0357,67.85,7599.2,True
PO-10244,SUP-003,Müller Rohre & Armaturen,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-06-04,2023-06-10,2023-06-10,6,6,True,278,10,0.036,34.43,9571.54,True
PO-10245,SUP-006,Bauer Präzisionsteile,low,VALV-001,"Ball Valve 1/2""",Valves,2024-02-09,2024-02-13,2024-02-13,4,4,True,198,1,0.0051,65.22,12913.56,True
PO-10246,SUP-001,Schmidt Metallteile GmbH,low,FIXT-001,Push-Fit Connector,Fittings,2023-08-01,2023-08-06,2023-08-06,5,5,True,262,0,0.0,18.91,4954.42,False
PO-10247,SUP-001,Schmidt Metallteile GmbH,low,VALV-001,"Ball Valve 1/2""",Valves,2024-05-11,2024-05-17,2024-05-17,6,6,True,357,2,0.0056,24.45,8728.65,True
PO-10248,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2024-09-15,2024-09-23,2024-09-23,8,8,True,282,24,0.0851,53.16,14991.12,True
PO-10249,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2024-09-16,2024-09-23,2024-09-25,7,9,False,474,20,0.0422,59.27,28093.98,True
PO-10250,SUP-002,Fischer Kunststoff AG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-08-20,2023-08-27,2023-08-27,7,7,True,296,26,0.0878,56.9,16842.4,True
PO-10251,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-06-22,2023-07-08,2023-07-13,16,21,False,498,4,0.008,39.07,19456.86,False
PO-10252,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2024-01-20,2024-02-03,2024-02-03,14,14,True,201,20,0.0995,5.43,1091.43,True
PO-10253,SUP-007,Hoffmann Global Supply,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-08-16,2023-09-01,2023-09-01,16,16,True,260,9,0.0346,57.06,14835.6,True
PO-10254,SUP-005,Krause Logistik KG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-12-16,2023-12-23,2023-12-23,7,7,True,369,3,0.0081,37.5,13837.5,True
PO-10255,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-10-09,2024-10-13,2024-10-13,4,4,True,483,4,0.0083,3.36,1622.88,True
PO-10256,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-08-05,2023-08-10,2023-08-10,5,5,True,304,9,0.0296,82.4,25049.6,True
PO-10257,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-01-09,2024-01-17,2024-01-17,8,8,True,400,24,0.06,45.46,18184.0,True
PO-10258,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-09-30,2023-10-08,2023-10-08,8,8,True,202,11,0.0545,33.52,6771.04,True
PO-10259,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-02-18,2024-02-25,2024-02-25,7,7,True,484,31,0.064,75.67,36624.28,True
PO-10260,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-09-22,2024-10-02,2024-10-02,10,10,True,282,17,0.0603,47.38,13361.16,True
PO-10261,SUP-006,Bauer Präzisionsteile,low,SEAL-002,Press Fitting Seal,Seals,2023-10-29,2023-11-02,2023-11-02,4,4,True,285,3,0.0105,6.94,1977.9,True
PO-10262,SUP-001,Schmidt Metallteile GmbH,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-04-10,2024-04-15,2024-04-15,5,5,True,485,4,0.0082,69.97,33935.45,True
PO-10263,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2024-04-05,2024-04-14,2024-04-14,9,9,True,238,14,0.0588,63.83,15191.54,True
PO-10264,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2023-01-30,2023-02-15,2023-02-15,16,16,True,330,10,0.0303,65.29,21545.7,True
PO-10265,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2023-05-09,2023-05-17,2023-05-17,8,8,True,437,17,0.0389,10.68,4667.16,True
PO-10266,SUP-003,Müller Rohre & Armaturen,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-01-10,2023-01-15,2023-01-15,5,5,True,280,7,0.025,53.24,14907.2,True
PO-10267,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2024-08-20,2024-08-25,2024-08-25,5,5,True,103,0,0.0,71.2,7333.6,True
PO-10268,SUP-005,Krause Logistik KG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-01-20,2023-01-28,2023-01-28,8,8,True,272,23,0.0846,27.71,7537.12,True
PO-10269,SUP-004,Weber International Ltd.,high,SEAL-001,EPDM O-Ring Pack,Seals,2024-01-16,2024-01-28,2024-01-28,12,12,True,276,36,0.1304,13.87,3828.12,False
PO-10270,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2023-07-21,2023-08-05,2023-08-10,15,20,False,106,8,0.0755,34.48,3654.88,True
PO-10271,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-05-29,2024-06-04,2024-06-04,6,6,True,104,0,0.0,60.49,6290.96,True
PO-10272,SUP-006,Bauer Präzisionsteile,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-06-08,2023-06-13,2023-06-13,5,5,True,415,11,0.0265,14.79,6137.85,True
PO-10273,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-04-27,2023-05-06,2023-05-06,9,9,True,68,1,0.0147,38.82,2639.76,True
PO-10274,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-05-26,2023-06-11,2023-06-15,16,20,False,300,44,0.1467,65.74,19722.0,True
PO-10275,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-07-17,2023-07-23,2023-07-23,6,6,True,247,7,0.0283,84.27,20814.69,True
PO-10276,SUP-002,Fischer Kunststoff AG,medium,SEAL-002,Press Fitting Seal,Seals,2024-05-19,2024-05-26,2024-05-26,7,7,True,308,0,0.0,4.66,1435.28,True
PO-10277,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-07-16,2024-07-22,2024-07-26,6,10,False,351,13,0.037,21.11,7409.61,True
PO-10278,SUP-004,Weber International Ltd.,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-03-15,2023-03-26,2023-03-26,11,11,True,139,20,0.1439,9.15,1271.85,True
PO-10279,SUP-001,Schmidt Metallteile GmbH,low,SEAL-002,Press Fitting Seal,Seals,2023-11-09,2023-11-14,2023-11-21,5,12,False,365,5,0.0137,13.34,4869.1,True
PO-10280,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2024-12-25,2024-12-30,2024-12-30,5,5,True,155,1,0.0065,25.78,3995.9,True
PO-10281,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2024-09-23,2024-10-05,2024-10-12,12,19,False,155,8,0.0516,72.2,11191.0,True
PO-10282,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2024-09-10,2024-09-22,2024-09-22,12,12,True,490,30,0.0612,31.04,15209.6,True
PO-10283,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-02-03,2024-02-07,2024-02-07,4,4,True,252,5,0.0198,81.98,20658.96,True
